tipo,usina,tipo_de_leilao,leilao,pot_MW,garantia_fisica_MW_medio,lotes_vendidos,preco_por_MW,localizacao,fonte,mod,invest_previsto,empresa_consorcio 
EOL,VENTOS DE SANTA ANGELA 19,A-6,Leilão 05/2017,"30,000","16,900",142,"97,20",PI,VENTO,PIE,"165.000.000,000","Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,15"
EOL,VENTOS DE SANTA ANGELA 20,A-6,Leilão 05/2017,"30,000","16,100",156,"100,00",PI,VENTO,PIE,"165.000.000,000","Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,16"
EOL,VENTOS DE SANTA ANGELA 21,A-6,Leilão 05/2017,"30,000","15,400",136,"100,00",PI,VENTO,PIE,"165.000.000,000","Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,17"
EOL,ZEUS II,A-6,Leilão 05/2017,"30,000","17,500",159,"97,00",BA,VENTO,PIE,"180.000.000,000","Consórcio EGP Sowitec Zeus:
Enel Green Power Brasil Participações Ltda – 99,9%
Parque Eólico Zeus Ltda. – 0,01% "
EOL,VENTOS DE SANTA ESPERANCA 13,A-6,Leilão 05/2017,"27,000","16,400",109,"99,28",BA,VENTO,PIE,"148.496.000,000","Consórcio EGP Santa Esperança:
Enel Green Power Brasil Participações Ltda – 99,9%
Ventos de Santa Esperança Energias Renováveis S.A. – 0,01% "
EOL,VENTOS DE SANTA ESPERANCA 15,A-6,Leilão 05/2017,"27,000","16,300",106,"99,24",BA,VENTO,PIE,"148.496.000,000","Consórcio EGP Santa Esperança:
Enel Green Power Brasil Participações Ltda – 99,9%
Ventos de Santa Esperança Energias Renováveis S.A. – 0,01% "
EOL,VENTOS DE SANTA ESPERANCA 17,A-6,Leilão 05/2017,"24,000","11,000",99,"99,15",BA,VENTO,PIE,"131.997.000,000","Consórcio EGP Santa Esperança:
Enel Green Power Brasil Participações Ltda – 99,9%
Ventos de Santa Esperança Energias Renováveis S.A. – 0,01% "
EOL,CANOAS 2,A-6,Leilão 05/2017,"33,600","17,300",159,"100,02",PB,VENTO,PIE,"271.089.250,000",Força Eólica do Brasil S.A.
EOL,CANOAS 4,A-6,Leilão 05/2017,"33,600","16,700",155,"100,02",PB,VENTO,PIE,"271.089.250,000",Força Eólica do Brasil S.A.
EOL,CHAFARIZ 1,A-6,Leilão 05/2017,"31,500","17,700",170,"100,01",PB,VENTO,PIE,"254.146.170,000",Força Eólica do Brasil S.A.
EOL,CHAFARIZ 2,A-6,Leilão 05/2017,"33,600","17,500",170,"100,01",PB,VENTO,PIE,"271.089.250,000",Força Eólica do Brasil S.A.
EOL,CHAFARIZ 3,A-6,Leilão 05/2017,"31,500","18,100",172,"100,01",PB,VENTO,PIE,"254.146.170,000",Força Eólica do Brasil S.A.
EOL,CHAFARIZ 6,A-6,Leilão 05/2017,"29,400","15,200",144,"100,01",PB,VENTO,PIE,"237.203.100,000",Força Eólica do Brasil S.A.
EOL,CHAFARIZ 7,A-6,Leilão 05/2017,"33,600","19,000",177,"100,01",PB,VENTO,PIE,"271.089.250,000",Força Eólica do Brasil S.A.
EOL,LAGOA 3,A-6,Leilão 05/2017,"33,600","18,300",169,"100,02",PB,VENTO,PIE,"271.089.250,000",Força Eólica do Brasil S.A.
EOL,LAGOA 4,A-6,Leilão 05/2017,"21,000","11,700",101,"100,02",PB,VENTO,PIE,"169.430.780,000",Força Eólica do Brasil S.A.
EOL,DELTA 5 I,A-6,Leilão 05/2017,"22,500","11,700",102,"97,03",MA,VENTO,PIE,"133.373.640,000",Omega Desenvolvimento de Energia do Maranhão S.A.
EOL,DELTA 5 IV,A-6,Leilão 05/2017,"27,500","14,600",130,"97,02",MA,VENTO,PIE,"163.012.250,000",Omega Desenvolvimento de Energia do Maranhão S.A.
EOL,DELTA 5 V,A-6,Leilão 05/2017,"22,500","13,300",120,"97,01",MA,VENTO,PIE,"133.373.640,000",Omega Desenvolvimento de Energia do Maranhão S.A.
EOL,DELTA 5 X,A-6,Leilão 05/2017,"22,500","12,100",119,"97,00",MA,VENTO,PIE,"133.373.670,000",Omega Desenvolvimento de Energia do Maranhão S.A.
EOL,VILA ACRE II,A-6,Leilão 05/2017,"27,300","16,600",155,"99,90",RN,VENTO,PIE,"152.462.500,000",Consórcio Voltalia FIL AC: Voltalia S.A. e Voltalia Energia do Brasil
EOL,VILA PARAIBA I,A-6,Leilão 05/2017,"32,000","19,900",158,"96,90",RN,VENTO,PIE,"178.681.650,000",Consórcio Voltalia PB: Voltalia S.A. e Voltalia Energia do Brasil
EOL,VILA PARAIBA IV,A-6,Leilão 05/2017,"32,000","18,800",154,"96,90",RN,VENTO,PIE,"178.681.650,000",Consórcio Voltalia PB: Voltalia S.A. e Voltalia Energia do Brasil
CGH,BURITIZAL,A-4,Leilão 01/2018,"5,000","4,570",45,"198,350",MT,RIO BUTIRIZAL,PIE,"51.238.190,000",Hidroelétrica Buritizal Ltda.
CGH,CHALE,A-4,Leilão 01/2018,"2,100","1,360",12,"197,270",MG,RIO JOSÉ PEDRO,PIE,"13.216.000,000",Central Geradora Hidroelétrica Chalé Ltda.
PCH,QUEBRA DENTES,A-4,Leilão 01/2018,"22,360","11,290",90,"198,470",RS,RIO TOROPI,PIE,"115.743.660,000",Quevedos Energética S.A.
PCH,SALTO DO GUASSUPI,A-4,Leilão 01/2018,"12,199","6,270",50,"197,470",RS,RIO GUASSUPI,PIE,"70.128.240,000",Salto do Guassupi Energética S.A.
UTE,ALCON,A-4,Leilão 01/2018,"21,800","40,000",77,"198,960",ES,BAGAÇO DE CANA,PIE,"93.400.000,000",ALCON – Companhia de Álcool Conceição da Barra
UTE,CERRADAO 2,A-4,Leilão 01/2018,"40,000","40,000",94,"198,920",MG,BAGAÇO DE CANA,PIE,"21.000.000,000",Usina Cerradão Ltda.
EOL,VENTOS DE SAO JANUARIO 01,A-4,Leilão 01/2018,"28,600","15,400",255,"67,600",BA,VENTO,PIE,"157.301.000,000","Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%"
EOL,VENTOS DE SAO JANUARIO 04,A-4,Leilão 01/2018,"28,600","14,900",255,"67,600",BA,VENTO,PIE,"157.301.000,000","Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%"
EOL,VENTOS DE SAO JANUARIO 13,A-4,Leilão 01/2018,"28,600","13,700",255,"67,600",BA,VENTO,PIE,"157.301.000,000","Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%"
EOL,VENTOS DE SAO JANUARIO 14,A-4,Leilão 01/2018,"28,600","13,700",255,"67,600",BA,VENTO,PIE,"157.301.000,000","Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%"
UFV,ALEX I,A-4,Leilão 01/2018,"30,000","10,200",100,"118,000",CE,SOL,PIE,"146.000.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX III,A-4,Leilão 01/2018,"30,000","10,200",100,"118,000",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX IV,A-4,Leilão 01/2018,"30,000","10,200",100,"118,000",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX IX,A-4,Leilão 01/2018,"30,000","10,200",100,"118,390",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX V,A-4,Leilão 01/2018,"30,000","10,200",100,"118,000",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX VI,A-4,Leilão 01/2018,"30,000","10,200",100,"118,000",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX VII,A-4,Leilão 01/2018,"30,000","10,200",100,"118,390",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX VIII,A-4,Leilão 01/2018,"30,000","10,200",100,"118,250",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ALEX X,A-4,Leilão 01/2018,"30,000","10,200",100,"118,390",CE,SOL,PIE,"137.500.000,000","Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%"
UFV,ETESA 17 SAO JOAO DO PIAUI I,A-4,Leilão 01/2018,"29,976","8,400",67,"117,800",PI,SOL,PIE,"169.885.000,000",Celeo Redes Brasil S.A.
UFV,ETESA 18 SAO JOAO DO PIAUI II,A-4,Leilão 01/2018,"29,976","8,400",67,"117,800",PI,SOL,PIE,"169.885.000,000",Celeo Redes Brasil S.A.
UFV,ETESA 19 SAO JOAO DO PIAUI III,A-4,Leilão 01/2018,"29,976","8,400",67,"117,800",PI,SOL,PIE,"169.885.000,000",Celeo Redes Brasil S.A.
UFV,ETESA 20 SAO JOAO DO PIAUI IV,A-4,Leilão 01/2018,"29,976","8,400",67,"117,800",PI,SOL,PIE,"169.885.000,000",Celeo Redes Brasil S.A.
UFV,ETESA 21 SAO JOAO DO PIAUI V,A-4,Leilão 01/2018,"29,976","8,400",67,"117,800",PI,SOL,PIE,"169.885.000,000",Celeo Redes Brasil S.A.
UFV,ETESA 22 SAO JOAO DO PIAUI VI,A-4,Leilão 01/2018,"29,976","8,400",67,"117,800",PI,SOL,PIE,"169.885.000,000",Celeo Redes Brasil S.A.
UFV,FRANCISCO SA 1,A-4,Leilão 01/2018,"30,000","9,100",91,"117,910",MG,SOL,PIE,"131.323.430,000","Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%"
UFV,FRANCISCO SA 2,A-4,Leilão 01/2018,"30,000","9,100",91,"118,350",MG,SOL,PIE,"131.323.430,000","Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%"
UFV,FRANCISCO SA 3,A-4,Leilão 01/2018,"30,000","9,100",91,"118,350",MG,SOL,PIE,"131.323.430,000","Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%"
UFV,SOLAR JAIBA 3,A-4,Leilão 01/2018,"29,940","8,400",84,"118,400",MG,SOL,PIE,"160.381.250,000","Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%"
UFV,SOLAR JAIBA 4,A-4,Leilão 01/2018,"29,940","8,400",84,"118,400",MG,SOL,PIE,"160.381.250,000","Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%"
UFV,SOLAR JAIBA 9,A-4,Leilão 01/2018,"20,000","5,500",55,"117,810",MG,SOL,PIE,"106.920.830,000","Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%"
UFV,LAVRAS 1,A-4,Leilão 01/2018,"24,000","6,200",62,"118,010",CE,SOL,PIE,"171.967.150,000","Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
UFV,LAVRAS 2,A-4,Leilão 01/2018,"24,000","6,200",62,"118,020",CE,SOL,PIE,"171.967.150,000","Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
UFV,LAVRAS 3,A-4,Leilão 01/2018,"24,000","6,200",62,"118,030",CE,SOL,PIE,"171.967.150,000","Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
UFV,LAVRAS 4,A-4,Leilão 01/2018,"24,000","6,200",62,"118,040",CE,SOL,PIE,"171.967.150,000","Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
UFV,LAVRAS 5,A-4,Leilão 01/2018,"24,000","6,200",62,"118,050",CE,SOL,PIE,"171.967.150,000","Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
UFV,SAO PEDRO E PAULO V,A-4,Leilão 01/2018,"20,952","5,500",55,"118,230",PE,SOL,PIE,"105.523.700,000","Consórcio São Pedro e Paulo: Êxito Importadora e Exportadora S.A. (50%) e Kroma Gestão e Serviços em Energia Elétrica Ltda. (líder, 50%) "
UFV,SAO PEDRO E PAULO VI,A-4,Leilão 01/2018,"20,952","5,500",55,"117,630",PE,SOL,PIE,"105.523.700,000","Consórcio São Pedro e Paulo: Êxito Importadora e Exportadora S.A. (50%) e Kroma Gestão e Serviços em Energia Elétrica Ltda. (líder, 50%) "
UFV,SAO PEDRO E PAULO I,A-4,Leilão 01/2018,"25,000","6,700",67,"117,630",PE,SOL,PIE,"125.911.250,000",São Pedro e Paulo I SPE S.A.
PCH,ANTONIO PRADO,A-6,Leilão 03/2018,"1,000","0,800",50,"195,99",MT,GUAPORÉ,PIE,"56.142.150,000",Antonio Prado Energia S.A.
CGH,ALTO GUAPORE 2,A-6,Leilão 03/2018,"7,000","5,010",8,"194,99",MG,GAVIÃO,PIE,"7.412.440,000",Pan Partners Administração Patrimonial Ltda.
UHE,BAIXO IGUACU,A-6,Leilão 03/2018,"350,200","171,300",234,"151,68",PR,IGUAÇU,PIE,"0,000",Geração Céu Azul S.A.
PCH,BELA VISTA,A-6,Leilão 03/2018,"29,00","16,64","147,00","195,70",PR,CHOPIM,PIE,"182.023.470,000",Consórcio Bela Vista geração: Copel Geração e Transmissão S.A. e Foz do Chopim Energética Ltda
PCH,BOA VISTA II,A-6,Leilão 03/2018,"16,000","6,900",60,"196,66",PR,MARRECAS,PIE,"54.953.000,000",PCH BV II Geração de Energia Ltda
UTE,CASA DE FORCA,A-6,Leilão 03/2018,"8,480","2,600",14,"179,16",SP,BAGAÇO DE CANA,PIE,"11.225.000,000",Alcoeste Bioenergia Fernandópolis S.A.
EOL,COSTA DAS DUNAS,A-6,Leilão 03/2018,"23,100","13,300",40,"89,88",RN,VENTO,PIE,"170.745.000,000",SPE Costa das Dunas Energia S.A.
CGH,DIAMANTINO,A-6,Leilão 03/2018,"3,00","2,22","13,00","195,00",GO,DIAMANTINO,PIE,"16.733.710,000",Consórcio Energia das Águas 99% e Welt Energia 1%: Energia das Águas SA e WELT Energia Ltda
EOL,FAROL DE TOUROS,A-6,Leilão 03/2018,"21,000","11,700",36,"89,89",RN,VENTO,PIE,"159.116.000,000",SPE Farol De Touros Energia S.A.
EOL,FIGUEIRA BRANCA,A-6,Leilão 03/2018,"10,500","5,900",18,"89,89",RN,VENTO,PIE,"90.996.000,000",SPE Figueira Branca Energia S.A.
EOL,GAMELEIRA,A-6,Leilão 03/2018,"14,700","8,500",26,"89,89",RN,VENTO,PIE,"116.754.000,000",SPE Gameleira Energia S.A.
EOL,JERUSALEM I,A-6,Leilão 03/2018,"29,400","15,300",46,"94,00",RN,VENTO,PIE,"167.301.350,000",EDP Renováveis Brasil S.A.
EOL,JERUSALEM II,A-6,Leilão 03/2018,"29,400","14,900",45,"94,00",RN,VENTO,PIE,"167.101.350,000",EDP Renováveis Brasil S.A.
EOL,JERUSALEM III,A-6,Leilão 03/2018,"29,400","16,900",88,"94,00",RN,VENTO,PIE,"164.569.750,000",EDP Renováveis Brasil S.A.
EOL,JERUSALEM IV,A-6,Leilão 03/2018,"29,400","17,000",89,"94,00",RN,VENTO,PIE,"167.301.350,000",EDP Renováveis Brasil S.A.
EOL,JERUSALEM V,A-6,Leilão 03/2018,"29,400","16,200",85,"94,00",RN,VENTO,PIE,"164.569.550,000",EDP Renováveis Brasil S.A.
EOL,JERUSALEM VI,A-6,Leilão 03/2018,"29,400","17,200",99,"94,00",RN,VENTO,PIE,"164.023.430,000",EDP Renováveis Brasil S.A.
PCH,LACERDOPOLIS,A-6,Leilão 03/2018,"9,600","5,470",54,"196,00",SC,RIO DO PEIXE,PIE,"47.993.140,000",Lacerdópolis Energética S.A.
PCH,LUCIA CHEROBIM,A-6,Leilão 03/2018,"28,000","16,570",165,"189,95",PR,IGUAÇU,PIE,"271.983.650,000",CPFL Energias Renováveis S.A.
EOL,MONTE VERDE I,A-6,Leilão 03/2018,"69,30","41,20","400,00","87,00",RN,VENTO,PIE,"238.388.000,000","Consórcio Monte Verde I
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
EOL,MONTE VERDE II,A-6,Leilão 03/2018,"65,84","40,30","391,00","87,00",RN,VENTO,PIE,"227.806.000,000","Consórcio Monte Verde II
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
EOL,MONTE VERDE III,A-6,Leilão 03/2018,"58,91","33,50","325,00","87,00",RN,VENTO,PIE,"206.642.000,000","Consórcio Monte Verde III
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
EOL,MONTE VERDE IV,A-6,Leilão 03/2018,"34,65","19,70","91,00","87,00",RN,VENTO,PIE,"122.818.000,000","Consórcio Monte Verde IV
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A"
EOL,MONTE VERDE V,A-6,Leilão 03/2018,"24,26","13,40","130,00","87,00",RN,VENTO,PIE,"87.217.000,000","Consórcio Monte Verde V
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
CGH,NOVA PONTE QUEIMADA II,A-6,Leilão 03/2018,"3,000","1,940",19,"195,00",MG,RIO CASCA,PIE,"14.196.420,000",Energia Limpa Participações Ltda.
CGH,OURO BRANCO,A-6,Leilão 03/2018,"4,000","2,850",14,"194,99",PR,MOURÃO,PIE,"20.579.510,000",Central Hidrelétrica Ouro Branco Ltda
UTE,PARNAIBA 5A E 5B,A-6,Leilão 03/2018,"363,200","326,400",3264,"179,98",MA,GÁS NATURAL,PIE,"1.088.794.600,000",Parnaíba Geração e Comercialização de Energia S.A.
UTE,RIO VERMELHO 3,A-6,Leilão 03/2018,"20,000","8,400",84,"175,00",SP,BAGAÇO DE CANA,PIE,"36.929.000,000",Glencane Bioenergia S/A
EOL,SAO FERNANDO 2,A-6,Leilão 03/2018,"69,30","30,60","299,00","93,33",RN,VENTO,PIE,"346.500.000,000","Consórcio Enervento Exterior - EDB - São Fernando
Enerfin do Brasil Sociedade de Energia Ltda
Enerfin Enervento Exterior, S.L.U.
Eólica São Fernando Ltda"
PCH,SEDE II,A-6,Leilão 03/2018,"6,964","2,890",23,"195,97",RS,POTIRIBU,PIE,"40.473.000,000",IJUI Centenaria Geração SPE Ltda
EOL,SERRA DA BABILONIA A,A-6,Leilão 03/2018,"18,800","8,400",84,"88,46",BA,VENTO,PIE,"65.800.000,000",Jardim Botânico Geração De Energia E Participações S/A
EOL,SERRA DA BABILONIA C,A-6,Leilão 03/2018,"23,500","11,200",112,"88,97",BA,VENTO,PIE,"82.250.000,000",Jardim Botânico Geração De Energia E Participações S/A
EOL,SERRA DA BABILONIA E,A-6,Leilão 03/2018,"25,850","11,800",118,"88,46",BA,VENTO,PIE,"90.475.000,000",Jardim Botânico Geração De Energia E Participações S/A
EOL,SERRA DA BABILONIA F,A-6,Leilão 03/2018,"16,450","7,600",76,"88,46",BA,VENTO,PIE,"57.575.000,000",Jardim Botânico Geração De Energia E Participações S/A
EOL,VENTOS DA BAHIA XIII,A-6,Leilão 03/2018,"34,500","16,900",127,"94,33",BA,VENTO,PIE,"190.386.530,000","Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
EOL,VENTOS DA BAHIA XIV,A-6,Leilão 03/2018,"36,800","15,300",59,"94,33",BA,VENTO,PIE,"203.078.950,000","Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
EOL,VENTOS DA BAHIA XXIII,A-6,Leilão 03/2018,"32,200","17,300",112,"94,33",BA,VENTO,PIE,"177.694.090,000","Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
EOL,VENTOS DA BAHIA XXVII,A-6,Leilão 03/2018,"25,300","12,400",112,"94,33",BA,VENTO,PIE,"139.616.790,000","Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
EOL,VENTOS DE SANTA MARTINA 01,A-6,Leilão 03/2018,"8,400","4,700",14,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SANTA MARTINA 09,A-6,Leilão 03/2018,"8,400","4,800",14,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SANTA MARTINA 10,A-6,Leilão 03/2018,"8,400","4,800",14,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SANTA MARTINA 11,A-6,Leilão 03/2018,"8,400","4,700",14,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SANTA MARTINA 12,A-6,Leilão 03/2018,"8,400","4,600",14,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SANTA MARTINA 13,A-6,Leilão 03/2018,"8,400","4,000",12,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SANTA MARTINA 14,A-6,Leilão 03/2018,"8,400","3,900",12,"89,00",RN,VENTO,PIE,"37.800.000,000",Ventos de Santa Martina Energias Renováveis S.A.
EOL,VENTOS DE SAO JANUARIO 01,A-6,Leilão 03/2018,"28,600","15,300",50,"91,33",BA,VENTO,PIE,"128.700.000,000",Parque Eólico Ventos De São Januário 01 S.A.
EOL,VENTOS DE SAO JANUARIO 03,A-6,Leilão 03/2018,"29,40","15,40","97,00","92,11",BA,VENTO,PIE,"132.301.000,000",Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
EOL,VENTOS DE SAO JANUARIO 04,A-6,Leilão 03/2018,"28,600","14,900",24,"91,33",BA,VENTO,PIE,"128.700.000,000",Parque Eólico Ventos De São Januário 04 S.A.
EOL,VENTOS DE SAO JANUARIO 05,A-6,Leilão 03/2018,"29,40","15,50","131,00","92,11",BA,VENTO,PIE,"132.301.000,000",Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
EOL,VENTOS DE SAO JANUARIO 06,A-6,Leilão 03/2018,"29,40","15,50","110,00","92,11",BA,VENTO,PIE,"132.301.000,000",Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
EOL,VENTOS DE SAO JANUARIO 10,A-6,Leilão 03/2018,"29,40","14,60","113,00","92,11",BA,VENTO,PIE,"132.301.000,000",Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
EOL,VENTOS DE SAO JANUARIO 11,A-6,Leilão 03/2018,"29,40","14,50","110,00","92,11",BA,VENTO,PIE,"132.301.000,000",Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
EOL,VENTOS DE SAO JANUARIO 13,A-6,Leilão 03/2018,"28,600","13,700",43,"91,33",BA,VENTO,PIE,"128.700.000,000",Parque Eólico Ventos De São Januário 13 S.A.
EOL,VENTOS DE SAO JANUARIO 14,A-6,Leilão 03/2018,"28,600","13,700",43,"91,33",BA,VENTO,PIE,"128.700.000,000",Parque Eólico Ventos De São Januário 14 S.A.
EOL,VENTOS DE SAO JANUARIO 20,A-6,Leilão 03/2018,"8,40","4,10","12,00","79,00",BA,VENTO,PIE,"37.800.000,000","Consórcio Ventos de São Januário 20:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
EOL,VENTOS DE SAO JANUARIO 21,A-6,Leilão 03/2018,"8,40","4,00","12,00","79,00",BA,VENTO,PIE,"37.800.000,000","Consórcio Ventos de São Januário 21:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
EOL,VENTOS DE SAO JANUARIO 22,A-6,Leilão 03/2018,"8,40","4,10","12,00","79,00",BA,VENTO,PIE,"37.800.000,000","Consórcio Ventos de São Januário 22:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
EOL,VENTOS DE SAO JANUARIO 23,A-6,Leilão 03/2018,"8,40","4,00","12,00","89,00",BA,VENTO,PIE,"37.800.000,000","Consórcio Ventos de São Januário 23:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
EOL,VILA CEARA I,A-6,Leilão 03/2018,"22,000","13,400",82,"93,00",RN,VENTO,PIE,"90.227.510,000",Voltalia Energia Do Brasil Ltda
EOL,VILA MARANHAO I,A-6,Leilão 03/2018,"31,185","15,700",83,"93,00",RN,VENTO,PIE,"127.897.510,000",Voltalia Energia Do Brasil Ltda
EOL,VILA MARANHAO II,A-6,Leilão 03/2018,"31,185","15,400",83,"93,00",RN,VENTO,PIE,"127.897.510,000",Voltalia Energia Do Brasil Ltda
EOL,VILA MARANHAO III,A-6,Leilão 03/2018,"31,185","16,800",82,"93,00",RN,VENTO,PIE,"127.897.510,000",Voltalia Energia Do Brasil Ltda
